symbol,signal,price,checked_at_utc,adx_ltf,ema_fast_ltf,ema_slow_ltf,ema_fast_htf,ema_slow_htf,ltf_trend_bias,htf_trend_bias,adx_strength
STARTUPTEST,TEST,0.0,2025-10-11T14:58:08.719798+00:00,0,0.0,0.0,0.0,0.0,NEUTRAL,NEUTRAL,NONE
STARTUPTEST,TEST,0.0,2025-10-11T15:36:27.080559+00:00,0,0.0,0.0,0.0,0.0,NEUTRAL,NEUTRAL,NONE
STARTUPTEST,TEST,0.0,2025-10-11T20:36:14.826236+00:00,0,0.0,0.0,0.0,0.0,NEUTRAL,NEUTRAL,NONE
2025-10-20T20:18:12.903369+00:00,ETHUSDT,LONG,3986.19,3977.3069774181304,3976.5274232952743,3975.086221772662,3975.1470551945995,2.2207556454682162,1.3803681006747865,28.897745730398977,30.134598812994135,-1.2368530825951574,3991.331754654838,3998.021743489352,3992.6846933185466,3999.7505639878314,1,-1,Strong,9,15,14,18.0,0.9975
2025-10-20T20:38:31.843023+00:00,SOLUSDT,LONG,189.48,188.8223639413863,188.77853772185316,188.65795492673286,188.67832882497504,0.16440901465344382,0.10020889687811518,23.398281722525635,24.51084436052878,-1.1125626380031441,189.59491759327688,189.97526319752933,189.6211469915961,190.0445865114621,1,-1,Strong,9,15,14,18.0,0.9975
2025-10-21T13:47:22.442194+00:00,ETHUSDT,SHORT,3870.72,3882.6705832376647,3882.8457210466886,3885.6582290470806,3884.577966910501,-2.9876458094158806,-1.7322458638122953,19.187380450153686,20.503983525607428,-1.3166030754537417,3886.2299441058094,3901.8642872093146,3889.8799301322615,3906.1834710963594,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-21T13:58:00.142110+00:00,ETHUSDT,SHORT,3857.99,3880.1245832376644,3881.254471046688,3885.6582290470806,3884.577966910501,-5.533645809416157,-3.3234958638126955,19.897433484718448,20.503983525607428,-0.6065500408889797,3883.5579441058094,3900.1942872093146,3889.8799301322615,3906.1834710963594,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-21T13:58:04.821371+00:00,XRPUSDT,SHORT,2.4097,2.421697876802102,2.421856966321439,2.4246973460026275,2.4235936757959298,-0.0029994692005255175,-0.001736709474490894,23.898515918792018,25.705446359710493,-1.8069304409184745,2.425232890994691,2.433726394025256,2.429166113743364,2.4371873074574353,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-22T13:46:51.259956+00:00,DOGEUSDT,SHORT,0.19087,0.19117851316041268,0.19118064223071687,0.19125564145051582,0.19122501969224784,-7.712829010314559e-05,-4.4377461530964446e-05,42.130644936250874,42.04770491162303,0.08294002462784533,0.19162889221708568,0.19262863496725038,0.19181861527135707,0.1928798685340004,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-22T14:24:32.174988+00:00,SOLUSDT,SHORT,183.1,185.08145438345747,185.09899195304604,185.57681797932182,185.38456223205264,-0.4953635958643474,-0.28557027900660614,19.936412441870903,19.544996928575124,0.3914155132957795,184.9865673167199,185.54966183799183,185.44070914589992,185.88961352913353,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-22T14:24:35.751062+00:00,ETHUSDT,SHORT,3805.71,3839.765300073612,3841.217766502566,3848.279125092015,3846.2903045743615,-8.513825018403168,-5.072538071795407,25.616346194820057,24.963490862966363,0.6528553318536936,3844.354628875396,3858.1008084601863,3854.410786094245,3865.8109239544983,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-22T14:24:40.069187+00:00,XRPUSDT,SHORT,2.3777,2.395420324505624,2.396348339643203,2.3998504056320296,2.3990123881636607,-0.004430081126405749,-0.0026640485204576514,20.289670629264897,20.18968681493251,0.09998381433238634,2.398707923380136,2.4076641995467796,2.4039099042251695,2.4119162280534625,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-22T14:24:43.171223+00:00,DOGEUSDT,SHORT,0.18933,0.19096296842266414,0.19106668311414265,0.19137121052833014,0.19131478070187732,-0.0004082421056660068,-0.00024809758773466917,39.77322638326791,39.65773311005439,0.11549327321352365,0.19140351377366854,0.19237677434634176,0.19192689221708567,0.19281488496724772,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-22T17:53:03.143689+00:00,DOGEUSDT,SHORT,0.19071,0.1913697246200794,0.19138181089051423,0.1915346557750992,0.1914777838748734,-0.0001649311550198096,-9.597298435917723e-05,18.13477004782728,19.324480536874933,-1.189710489047652,0.19171200705211836,0.1923225583023324,0.1919600088151479,0.19255149520266562,-1,-1,Strong,9,15,14,18.0,0.9975
2025-10-23T11:30:53.141968+00:00,XRPUSDT,SHORT,2.4019,2.4067491669307888,2.4069355514614066,2.4079614586634857,2.407654915955893,-0.0012122917326968796,-0.0007193644944862854,33.07032066086109,35.43550437208309,-2.365183711221995,2.4009173798246692,2.3962353051604177,2.4006967247808366,2.3954403487547626,-1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T11:42:11.256705+00:00,XRPUSDT,SHORT,2.3936,2.4050891669307886,2.4058980514614063,2.4079614586634857,2.407654915955893,-0.0028722917326970965,-0.001756864494486532,33.97299689677706,35.43550437208309,-1.462507475306026,2.399277379824669,2.3952103051604174,2.4006967247808366,2.3954403487547626,-1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T11:52:22.362198+00:00,BTCUSDT,SHORT,109232.79,109382.254299036,109390.85168041693,109419.62037379498,109413.43192047649,-37.36607475898927,-22.580240059556672,21.83906087727189,23.08018456527216,-1.2411236880002683,109145.28780173406,108911.8805081686,109123.41475216756,108866.03772362125,-1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T13:55:05.021228+00:00,BTCUSDT,LONG,109584.47,109290.63546237859,109290.3169270791,109217.17682797324,109248.29505951898,73.45863440535322,42.02186756012088,18.997541665949914,20.287006664909676,-1.2894649989597617,109238.97067310981,109025.6528695356,109152.59584138726,108945.82185089783,1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T13:55:08.468698+00:00,DOGEUSDT,LONG,0.1946,0.19399217265895416,0.1939727927752053,0.19384021582369268,0.1938831917430918,0.00015195683526147974,8.960103211350101e-05,24.997371526776327,26.514050212010154,-1.5166786852338277,0.19369619024237017,0.19313503651468175,0.1934777378029627,0.19293004173106487,1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T15:36:27.343452+00:00,ETHUSDT,LONG,3876.58,3855.584820262263,3855.2802529888013,3850.3360253278283,3852.237431987202,5.2487949344345,3.04282100159935,26.260304322373255,26.635057975123,-0.3747536527497459,3861.260884537979,3855.998048390891,3857.431105672473,3853.0577695895895,1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T15:51:57.025436+00:00,ETHUSDT,LONG,3876.0,3857.1414562098107,3856.143190115355,3852.426820262263,3853.306502988977,4.714635947547777,2.8366871263779103,25.851778090380378,26.26050207078231,-0.4087239804019305,3861.192884537979,3855.9555483908907,3857.431105672473,3853.0577695895895,1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T19:16:42.876876+00:00,ETHUSDT,SHORT,3849.24,3873.4768901729876,3875.579895892941,3879.5361127162346,3879.3427381633605,-6.05922254324696,-3.7628422704196964,27.181175534343975,29.266879518944705,-2.0857039846007304,3873.904813506757,3868.246635543416,3880.068516883446,3870.9604406210465,-1,1,Strong,9,15,14,18.0,0.9975
2025-10-23T19:16:47.496846+00:00,XRPUSDT,SHORT,2.3957,2.4029543617782263,2.4035245161768355,2.404767952222783,2.4046423042020977,-0.0018135904445566453,-0.0011177880252621897,21.293288628828304,22.65367992001478,-1.3603912911864775,2.403408878141926,2.4010094721056006,2.405336097677407,2.4017679681206863,-1,1,Strong,9,15,14,18.0,0.9975
